NAMELSAD,STUSPS,event_index,ISSUE_TIME,START_TIME,END_TIME
Richland County,WI,1,202303311200,202303310100,202304031200
Lea County,NM,0,202303311200,202303310100,202304031200
Lamar County,AL,1,202303311200,202303310100,202304031200
Florida Municipio,PR,0,202303311200,202303310100,202304031200
Marshall County,TN,0,202303311200,202303310100,202304031200
Appomattox County,VA,0,202303311200,202303310100,202304031200
Madison County,AR,2,202303311200,202303310100,202304031200
Sheridan County,WY,0,202303311200,202303310100,202304031200
Cumberland County,PA,3,202303311200,202303310100,202304031200
Franklin County,PA,2,202303311200,202303310100,202304031200
Luzerne County,PA,3,202303311200,202303310100,202304031200
Crawford County,MI,1,202303311200,202303310100,202304031200
Russell County,AL,1,202303311200,202303310100,202304031200
Carroll County,OH,2,202303311200,202303310100,202304031200
Fluvanna County,VA,0,202303311200,202303310100,202304031200
Lake County,IL,1,202303311200,202303310100,202304031200
Madison County,GA,1,202303311200,202303310100,202304031200
Dallas County,AR,1,202303311200,202303310100,202304031200
Jackson County,CO,1,202303311200,202303310100,202304031200
Kit Carson County,CO,0,202303311200,202303310100,202304031200
Owyhee County,ID,1,202303311200,202303310100,202304031200
Wood County,WI,1,202303311200,202303310100,202304031200
Chautauqua County,NY,3,202303311200,202303310100,202304031200
Cobb County,GA,0,202303311200,202303310100,202304031200
Johnson County,TN,0,202303311200,202303310100,202304031200
Belmont County,OH,2,202303311200,202303310100,202304031200
Wise County,VA,0,202303311200,202303310100,202304031200
Carter County,MO,1,202303311200,202303310100,202304031200
Bryan County,OK,2,202303311200,202303310100,202304031200
Clay County,NE,1,202303311200,202303310100,202304031200
Charles County,MD,1,202303311200,202303310100,202304031200
Cerro Gordo County,IA,1,202303311200,202303310100,202304031200
Greene County,IA,1,202303311200,202303310100,202304031200
Rowan County,KY,0,202303311200,202303310100,202304031200
Wayne County,UT,1,202303311200,202303310100,202304031200
Cape Girardeau County,MO,1,202303311200,202303310100,202304031200
Walla Walla County,WA,1,202303311200,202303310100,202304031200
Mississippi County,MO,1,202303311200,202303310100,202304031200
Cleveland County,AR,1,202303311200,202303310100,202304031200
Dallas County,TX,1,202303311200,202303310100,202304031200
Lajas Municipio,PR,0,202303311200,202303310100,202304031200
DeKalb County,IN,1,202303311200,202303310100,202304031200
Ouachita Parish,LA,1,202303311200,202303310100,202304031200
St. John the Baptist Parish,LA,1,202303311200,202303310100,202304031200
St. Helena Parish,LA,1,202303311200,202303310100,202304031200
Schuyler County,MO,1,202303311200,202303310100,202304031200
Franklin County,AL,0,202303311200,202303310100,202304031200
Carroll County,KY,0,202303311200,202303310100,202304031200
Clear Creek County,CO,0,202303311200,202303310100,202304031200
Kimble County,TX,1,202303311200,202303310100,202304031200
Mackinac County,MI,0,202303311200,202303310100,202304031200
McCulloch County,TX,1,202303311200,202303310100,202304031200
Tishomingo County,MS,0,202303311200,202303310100,202304031200
Crockett County,TX,0,202303311200,202303310100,202304031200
Hill County,TX,1,202303311200,202303310100,202304031200
Logan County,CO,0,202303311200,202303310100,202304031200
Finney County,KS,0,202303311200,202303310100,202304031200
Montgomery County,KS,1,202303311200,202303310100,202304031200
Fairfield County,SC,1,202303311200,202303310100,202304031200
Cheyenne County,NE,0,202303311200,202303310100,202304031200
Martin County,MN,2,202303311200,202303310100,202304031200
Sevier County,TN,0,202303311200,202303310100,202304031200
Polk County,TN,0,202303311200,202303310100,202304031200
Kent County,TX,1,202303311200,202303310100,202304031200
Teton County,MT,1,202303311200,202303310100,202304031200
Garden County,NE,0,202303311200,202303310100,202304031200
Macoupin County,IL,1,202303311200,202303310100,202304031200
Ross County,OH,0,202303311200,202303310100,202304031200
Whiteside County,IL,1,202303311200,202303310100,202304031200
El Paso County,TX,0,202303311200,202303310100,202304031200
Loving County,TX,0,202303311200,202303310100,202304031200
Latimer County,OK,2,202303311200,202303310100,202304031200
Washington County,OH,1,202303311200,202303310100,202304031200
Howell County,MO,1,202303311200,202303310100,202304031200
Edwards County,KS,0,202303311200,202303310100,202304031200
Jefferson County,KY,0,202303311200,202303310100,202304031200
Logan County,IL,1,202303311200,202303310100,202304031200
Winnebago County,WI,1,202303311200,202303310100,202304031200
Fulton County,KY,1,202303311200,202303310100,202304031200
Harvey County,KS,1,202303311200,202303310100,202304031200
Dawson County,MT,1,202303311200,202303310100,202304031200
Taylor County,WV,1,202303311200,202303310100,202304031200
Midland County,MI,1,202303311200,202303310100,202304031200
Quitman County,MS,1,202303311200,202303310100,202304031200
Hardin County,KY,0,202303311200,202303310100,202304031200
Jefferson County,IL,1,202303311200,202303310100,202304031200
Hamlin County,SD,1,202303311200,202303310100,202304031200
Lincoln County,WI,1,202303311200,202303310100,202304031200
Franklin County,NY,2,202303311200,202303310100,202304031200
Fredericksburg city,VA,1,202303311200,202303310100,202304031200
Raleigh County,WV,0,202303311200,202303310100,202304031200
Chaves County,NM,0,202303311200,202303310100,202304031200
Santa Fe County,NM,0,202303311200,202303310100,202304031200
Orange County,CA,0,202303311200,202303310100,202304031200
Santa Cruz County,AZ,0,202303311200,202303310100,202304031200
Currituck County,NC,2,202303311200,202303310100,202304031200
Lawrence County,IL,1,202303311200,202303310100,202304031200
Howard County,IN,1,202303311200,202303310100,202304031200
Pike County,IN,1,202303311200,202303310100,202304031200
Christian County,KY,1,202303311200,202303310100,202304031200
Eaton County,MI,1,202303311200,202303310100,202304031200
Wapello County,IA,1,202303311200,202303310100,202304031200
Imperial County,CA,0,202303311200,202303310100,202304031200
Cass County,MI,1,202303311200,202303310100,202304031200
Wilkinson County,MS,1,202303311200,202303310100,202304031200
Yakutat City and Borough,AK,0,202303311200,202303310100,202304031200
Sheridan County,KS,0,202303311200,202303310100,202304031200
Leake County,MS,1,202303311200,202303310100,202304031200
Caguas Municipio,PR,0,202303311200,202303310100,202304031200
Camuy Municipio,PR,0,202303311200,202303310100,202304031200
Clay County,MS,1,202303311200,202303310100,202304031200
Franklin County,MS,1,202303311200,202303310100,202304031200
Neshoba County,MS,1,202303311200,202303310100,202304031200
Edmunds County,SD,0,202303311200,202303310100,202304031200
Río Grande Municipio,PR,0,202303311200,202303310100,202304031200
Conecuh County,AL,1,202303311200,202303310100,202304031200
Dearborn County,IN,0,202303311200,202303310100,202304031200
Jackson County,IN,1,202303311200,202303310100,202304031200
Lee County,MS,1,202303311200,202303310100,202304031200
West Feliciana Parish,LA,1,202303311200,202303310100,202304031200
Crittenden County,AR,1,202303311200,202303310100,202304031200
Jackson County,FL,2,202303311200,202303310100,202304031200
Dickens County,TX,1,202303311200,202303310100,202304031200
Mathews County,VA,1,202303311200,202303310100,202304031200
Renville County,ND,0,202303311200,202303310100,202304031200
La Salle County,TX,0,202303311200,202303310100,202304031200
Onondaga County,NY,3,202303311200,202303310100,202304031200
Henry County,IA,1,202303311200,202303310100,202304031200
Harlan County,NE,0,202303311200,202303310100,202304031200
Powder River County,MT,0,202303311200,202303310100,202304031200
Juana Díaz Municipio,PR,0,202303311200,202303310100,202304031200
Pepin County,WI,1,202303311200,202303310100,202304031200
Apache County,AZ,0,202303311200,202303310100,202304031200
Macon County,MO,1,202303311200,202303310100,202304031200
Lamb County,TX,0,202303311200,202303310100,202304031200
Kiowa County,KS,0,202303311200,202303310100,202304031200
Austin County,TX,1,202303311200,202303310100,202304031200
Daviess County,MO,1,202303311200,202303310100,202304031200
Seminole County,GA,2,202303311200,202303310100,202304031200
Manistee County,MI,1,202303311200,202303310100,202304031200
Lyon County,IA,2,202303311200,202303310100,202304031200
Hutchinson County,TX,0,202303311200,202303310100,202304031200
Texas County,OK,0,202303311200,202303310100,202304031200
Woodward County,OK,1,202303311200,202303310100,202304031200
Adams County,IA,1,202303311200,202303310100,202304031200
Sutter County,CA,1,202303311200,202303310100,202304031200
Potter County,PA,3,202303311200,202303310100,202304031200
Val Verde County,TX,0,202303311200,202303310100,202304031200
Harper County,KS,1,202303311200,202303310100,202304031200
Monona County,IA,1,202303311200,202303310100,202304031200
Juab County,UT,0,202303311200,202303310100,202304031200
Stephens County,OK,2,202303311200,202303310100,202304031200
Chenango County,NY,3,202303311200,202303310100,202304031200
Peoria County,IL,1,202303311200,202303310100,202304031200
Humboldt County,IA,1,202303311200,202303310100,202304031200
Washington County,NE,1,202303311200,202303310100,202304031200
Iowa County,WI,1,202303311200,202303310100,202304031200
Morrison County,MN,1,202303311200,202303310100,202304031200
Allegheny County,PA,3,202303311200,202303310100,202304031200
Shelby County,MO,1,202303311200,202303310100,202304031200
Madison County,OH,0,202303311200,202303310100,202304031200
Washington County,KS,1,202303311200,202303310100,202304031200
Champaign County,IL,1,202303311200,202303310100,202304031200
Washington County,ID,1,202303311200,202303310100,202304031200
Edgar County,IL,1,202303311200,202303310100,202304031200
Washington County,CO,0,202303311200,202303310100,202304031200
Hardin County,OH,0,202303311200,202303310100,202304031200
Missaukee County,MI,1,202303311200,202303310100,202304031200
Stutsman County,ND,0,202303311200,202303310100,202304031200
Shannon County,MO,1,202303311200,202303310100,202304031200
Smith County,TX,1,202303311200,202303310100,202304031200
Tulsa County,OK,2,202303311200,202303310100,202304031200
McIntosh County,OK,2,202303311200,202303310100,202304031200
Robertson County,TX,1,202303311200,202303310100,202304031200
Gillespie County,TX,1,202303311200,202303310100,202304031200
Oakland County,MI,0,202303311200,202303310100,202304031200
Golden Valley County,ND,0,202303311200,202303310100,202304031200
Niobrara County,WY,0,202303311200,202303310100,202304031200
Pipestone County,MN,2,202303311200,202303310100,202304031200
King George County,VA,1,202303311200,202303310100,202304031200
Grant County,WA,1,202303311200,202303310100,202304031200
Renville County,MN,1,202303311200,202303310100,202304031200
Alachua County,FL,1,202303311200,202303310100,202304031200
Hooker County,NE,1,202303311200,202303310100,202304031200
Prince Edward County,VA,0,202303311200,202303310100,202304031200
Carbon County,UT,0,202303311200,202303310100,202304031200
Bucks County,PA,2,202303311200,202303310100,202304031200
Hand County,SD,0,202303311200,202303310100,202304031200
Lycoming County,PA,3,202303311200,202303310100,202304031200
Latah County,ID,1,202303311200,202303310100,202304031200
Putnam County,GA,1,202303311200,202303310100,202304031200
Galax city,VA,0,202303311200,202303310100,202304031200
Quay County,NM,0,202303311200,202303310100,202304031200
King County,TX,1,202303311200,202303310100,202304031200
Lafayette County,AR,1,202303311200,202303310100,202304031200
Tom Green County,TX,1,202303311200,202303310100,202304031200
Hardee County,FL,0,202303311200,202303310100,202304031200
Clermont County,OH,0,202303311200,202303310100,202304031200
Yoakum County,TX,0,202303311200,202303310100,202304031200
Yamhill County,OR,1,202303311200,202303310100,202304031200
Louisa County,IA,1,202303311200,202303310100,202304031200
Elk County,KS,1,202303311200,202303310100,202304031200
Noble County,OH,1,202303311200,202303310100,202304031200
Putnam County,OH,1,202303311200,202303310100,202304031200
Somervell County,TX,1,202303311200,202303310100,202304031200
Lebanon County,PA,3,202303311200,202303310100,202304031200
Glacier County,MT,1,202303311200,202303310100,202304031200
Pershing County,NV,0,202303311200,202303310100,202304031200
Mahnomen County,MN,0,202303311200,202303310100,202304031200
Passaic County,NJ,2,202303311200,202303310100,202304031200
Lake County,MT,1,202303311200,202303310100,202304031200
Kenedy County,TX,0,202303311200,202303310100,202304031200
Borden County,TX,0,202303311200,202303310100,202304031200
Perry County,MO,1,202303311200,202303310100,202304031200
San Saba County,TX,1,202303311200,202303310100,202304031200
Kingfisher County,OK,1,202303311200,202303310100,202304031200
Burleson County,TX,1,202303311200,202303310100,202304031200
Fulton County,NY,3,202303311200,202303310100,202304031200
Sunflower County,MS,1,202303311200,202303310100,202304031200
Hennepin County,MN,1,202303311200,202303310100,202304031200
Centre County,PA,3,202303311200,202303310100,202304031200
Bee County,TX,0,202303311200,202303310100,202304031200
Henderson County,TN,1,202303311200,202303310100,202304031200
Tama County,IA,1,202303311200,202303310100,202304031200
Seward County,KS,0,202303311200,202303310100,202304031200
Monroe County,IA,1,202303311200,202303310100,202304031200
Richardson County,NE,1,202303311200,202303310100,202304031200
Christian County,IL,1,202303311200,202303310100,202304031200
Nassau County,FL,1,202303311200,202303310100,202304031200
Washington County,FL,2,202303311200,202303310100,202304031200
Baker County,GA,2,202303311200,202303310100,202304031200
Thomas County,GA,2,202303311200,202303310100,202304031200
Anderson County,KY,0,202303311200,202303310100,202304031200
Oldham County,KY,0,202303311200,202303310100,202304031200
Cherokee County,GA,0,202303311200,202303310100,202304031200
Oliver County,ND,0,202303311200,202303310100,202304031200
Osceola County,MI,1,202303311200,202303310100,202304031200
McNairy County,TN,1,202303311200,202303310100,202304031200
Adams County,WA,1,202303311200,202303310100,202304031200
Dade County,MO,1,202303311200,202303310100,202304031200
St. Mary Parish,LA,1,202303311200,202303310100,202304031200
Chittenden County,VT,1,202303311200,202303310100,202304031200
Comerío Municipio,PR,0,202303311200,202303310100,202304031200
Maui County,HI,0,202303311200,202303310100,202304031200
Lafourche Parish,LA,1,202303311200,202303310100,202304031200
Muscatine County,IA,1,202303311200,202303310100,202304031200
Santa Rosa County,FL,1,202303311200,202303310100,202304031200
Martin County,IN,1,202303311200,202303310100,202304031200
Rockcastle County,KY,0,202303311200,202303310100,202304031200
Trimble County,KY,0,202303311200,202303310100,202304031200
Chattooga County,GA,0,202303311200,202303310100,202304031200
Dillon County,SC,2,202303311200,202303310100,202304031200
Jones County,NC,2,202303311200,202303310100,202304031200
Scotland County,MO,1,202303311200,202303310100,202304031200
Nemaha County,KS,1,202303311200,202303310100,202304031200
Norton County,KS,0,202303311200,202303310100,202304031200
Aguas Buenas Municipio,PR,0,202303311200,202303310100,202304031200
Cataño Municipio,PR,0,202303311200,202303310100,202304031200
Furnas County,NE,0,202303311200,202303310100,202304031200
Decatur County,GA,2,202303311200,202303310100,202304031200
Wayne County,IN,1,202303311200,202303310100,202304031200
Barren County,KY,0,202303311200,202303310100,202304031200
Howard County,NE,2,202303311200,202303310100,202304031200
Dunn County,ND,0,202303311200,202303310100,202304031200
Amador County,CA,1,202303311200,202303310100,202304031200
Fentress County,TN,0,202303311200,202303310100,202304031200
Coffey County,KS,1,202303311200,202303310100,202304031200
Branch County,MI,1,202303311200,202303310100,202304031200
Campbell County,VA,0,202303311200,202303310100,202304031200
Meigs County,OH,0,202303311200,202303310100,202304031200
Nicholas County,WV,0,202303311200,202303310100,202304031200
Grant County,OK,1,202303311200,202303310100,202304031200
Spink County,SD,0,202303311200,202303310100,202304031200
Windsor County,VT,2,202303311200,202303310100,202304031200
Trinity County,TX,1,202303311200,202303310100,202304031200
Bernalillo County,NM,0,202303311200,202303310100,202304031200
Mitchell County,GA,2,202303311200,202303310100,202304031200
Hawaii County,HI,0,202303311200,202303310100,202304031200
McCreary County,KY,0,202303311200,202303310100,202304031200
Pendleton County,KY,0,202303311200,202303310100,202304031200
Spencer County,KY,0,202303311200,202303310100,202304031200
Hill County,MT,1,202303311200,202303310100,202304031200
Valley County,NE,2,202303311200,202303310100,202304031200
Castro County,TX,0,202303311200,202303310100,202304031200
Washington County,MD,2,202303311200,202303310100,202304031200
Letcher County,KY,0,202303311200,202303310100,202304031200
Salem County,NJ,2,202303311200,202303310100,202304031200
Lynchburg city,VA,0,202303311200,202303310100,202304031200
Saline County,AR,1,202303311200,202303310100,202304031200
Mason County,WV,0,202303311200,202303310100,202304031200
Gilmer County,WV,0,202303311200,202303310100,202304031200
Jefferson County,MS,1,202303311200,202303310100,202304031200
Rolette County,ND,0,202303311200,202303310100,202304031200
Treasure County,MT,1,202303311200,202303310100,202304031200
Clark County,KY,0,202303311200,202303310100,202304031200
Morovis Municipio,PR,0,202303311200,202303310100,202304031200
Allegan County,MI,1,202303311200,202303310100,202304031200
Benton County,TN,1,202303311200,202303310100,202304031200
Brown County,MN,2,202303311200,202303310100,202304031200
Pickett County,TN,0,202303311200,202303310100,202304031200
Louisa County,VA,0,202303311200,202303310100,202304031200
Shelby County,IN,1,202303311200,202303310100,202304031200
Franklin County,OH,0,202303311200,202303310100,202304031200
Iron County,UT,0,202303311200,202303310100,202304031200
Esmeralda County,NV,0,202303311200,202303310100,202304031200
Keweenaw County,MI,0,202303311200,202303310100,202304031200
Sanpete County,UT,0,202303311200,202303310100,202304031200
Kearny County,KS,0,202303311200,202303310100,202304031200
Brevard County,FL,0,202303311200,202303310100,202304031200
Monroe County,IN,1,202303311200,202303310100,202304031200
Lucas County,IA,1,202303311200,202303310100,202304031200
Woodford County,KY,0,202303311200,202303310100,202304031200
Jasper County,SC,2,202303311200,202303310100,202304031200
Brewster County,TX,0,202303311200,202303310100,202304031200
McCormick County,SC,1,202303311200,202303310100,202304031200
Union County,SC,1,202303311200,202303310100,202304031200
Nicollet County,MN,1,202303311200,202303310100,202304031200
Marinette County,WI,1,202303311200,202303310100,202304031200
Clark County,WA,1,202303311200,202303310100,202304031200
Price County,WI,1,202303311200,202303310100,202304031200
Miami County,IN,1,202303311200,202303310100,202304031200
Ellsworth County,KS,0,202303311200,202303310100,202304031200
West Carroll Parish,LA,1,202303311200,202303310100,202304031200
Liberty County,FL,2,202303311200,202303310100,202304031200
Hodgeman County,KS,0,202303311200,202303310100,202304031200
Meade County,KS,0,202303311200,202303310100,202304031200
McLean County,KY,1,202303311200,202303310100,202304031200
Adams County,MS,1,202303311200,202303310100,202304031200
Las Marías Municipio,PR,0,202303311200,202303310100,202304031200
Itawamba County,MS,1,202303311200,202303310100,202304031200
Franklin County,KY,0,202303311200,202303310100,202304031200
Hancock County,ME,1,202303311200,202303310100,202304031200
Knox County,ME,1,202303311200,202303310100,202304031200
Newton County,GA,1,202303311200,202303310100,202304031200
Faulk County,SD,0,202303311200,202303310100,202304031200
Houghton County,MI,0,202303311200,202303310100,202304031200
Mineral County,MT,1,202303311200,202303310100,202304031200
Franklin County,TN,0,202303311200,202303310100,202304031200
Concordia Parish,LA,1,202303311200,202303310100,202304031200
Livingston Parish,LA,1,202303311200,202303310100,202304031200
Essex County,MA,2,202303311200,202303310100,202304031200
Butte County,SD,0,202303311200,202303310100,202304031200
Douglas County,CO,0,202303311200,202303310100,202304031200
Richland County,SC,2,202303311200,202303310100,202304031200
Madison County,IN,1,202303311200,202303310100,202304031200
Murray County,OK,2,202303311200,202303310100,202304031200
Brooke County,WV,2,202303311200,202303310100,202304031200
Calhoun County,WV,0,202303311200,202303310100,202304031200
Bland County,VA,0,202303311200,202303310100,202304031200
Yellowstone County,MT,1,202303311200,202303310100,202304031200
Lincoln County,WV,0,202303311200,202303310100,202304031200
Lake County,CA,1,202303311200,202303310100,202304031200
Grady County,GA,2,202303311200,202303310100,202304031200
Conejos County,CO,0,202303311200,202303310100,202304031200
San Juan County,UT,1,202303311200,202303310100,202304031200
Putnam County,IN,1,202303311200,202303310100,202304031200
Gooding County,ID,1,202303311200,202303310100,202304031200
Tipton County,TN,1,202303311200,202303310100,202304031200
West Baton Rouge Parish,LA,1,202303311200,202303310100,202304031200
Putnam County,MO,1,202303311200,202303310100,202304031200
Teton County,WY,0,202303311200,202303310100,202304031200
Grant County,WI,1,202303311200,202303310100,202304031200
Morton County,ND,0,202303311200,202303310100,202304031200
Chowan County,NC,2,202303311200,202303310100,202304031200
Buncombe County,NC,0,202303311200,202303310100,202304031200
Plumas County,CA,1,202303311200,202303310100,202304031200
Petersburg city,VA,1,202303311200,202303310100,202304031200
Washington County,VT,1,202303311200,202303310100,202304031200
Meade County,SD,0,202303311200,202303310100,202304031200
Marion County,IN,1,202303311200,202303310100,202304031200
Chicot County,AR,1,202303311200,202303310100,202304031200
Bibb County,GA,2,202303311200,202303310100,202304031200
Guayanilla Municipio,PR,0,202303311200,202303310100,202304031200
San Sebastián Municipio,PR,0,202303311200,202303310100,202304031200
Pope County,AR,1,202303311200,202303310100,202304031200
Southampton County,VA,2,202303311200,202303310100,202304031200
Gregg County,TX,1,202303311200,202303310100,202304031200
Rockland County,NY,2,202303311200,202303310100,202304031200
Marion County,AR,1,202303311200,202303310100,202304031200
Suffolk city,VA,2,202303311200,202303310100,202304031200
El Paso County,CO,0,202303311200,202303310100,202304031200
St. Francois County,MO,1,202303311200,202303310100,202304031200
Ward County,TX,0,202303311200,202303310100,202304031200
Kiowa County,CO,0,202303311200,202303310100,202304031200
Wilbarger County,TX,1,202303311200,202303310100,202304031200
Curry County,OR,1,202303311200,202303310100,202304031200
Teller County,CO,0,202303311200,202303310100,202304031200
Clinton County,MO,1,202303311200,202303310100,202304031200
Wasatch County,UT,0,202303311200,202303310100,202304031200
Caribou County,ID,0,202303311200,202303310100,202304031200
Rockingham County,NC,0,202303311200,202303310100,202304031200
Prairie County,AR,1,202303311200,202303310100,202304031200
Bradley County,AR,1,202303311200,202303310100,202304031200
Hamilton County,TX,1,202303311200,202303310100,202304031200
Caroline County,MD,1,202303311200,202303310100,202304031200
Douglas County,MN,0,202303311200,202303310100,202304031200
Jefferson County,MT,1,202303311200,202303310100,202304031200
Fairfax County,VA,1,202303311200,202303310100,202304031200
Deer Lodge County,MT,1,202303311200,202303310100,202304031200
Anderson County,TN,0,202303311200,202303310100,202304031200
Huron County,OH,0,202303311200,202303310100,202304031200
Bacon County,GA,2,202303311200,202303310100,202304031200
Kent County,DE,2,202303311200,202303310100,202304031200
Wood County,OH,0,202303311200,202303310100,202304031200
Jackson County,GA,1,202303311200,202303310100,202304031200
Anderson County,KS,1,202303311200,202303310100,202304031200
Knox County,IL,1,202303311200,202303310100,202304031200
Wheatland County,MT,1,202303311200,202303310100,202304031200
Cannon County,TN,0,202303311200,202303310100,202304031200
Franklin County,ME,1,202303311200,202303310100,202304031200
Menifee County,KY,0,202303311200,202303310100,202304031200
McPherson County,SD,0,202303311200,202303310100,202304031200
Gunnison County,CO,1,202303311200,202303310100,202304031200
Charlevoix County,MI,1,202303311200,202303310100,202304031200
Swift County,MN,1,202303311200,202303310100,202304031200
Seneca County,OH,0,202303311200,202303310100,202304031200
Tattnall County,GA,2,202303311200,202303310100,202304031200
Stephens County,TX,1,202303311200,202303310100,202304031200
Martin County,NC,2,202303311200,202303310100,202304031200
Ravalli County,MT,1,202303311200,202303310100,202304031200
Wilkes County,GA,1,202303311200,202303310100,202304031200
Lincoln County,WA,1,202303311200,202303310100,202304031200
San Mateo County,CA,0,202303311200,202303310100,202304031200
Williams County,OH,1,202303311200,202303310100,202304031200
Baca County,CO,0,202303311200,202303310100,202304031200
Boundary County,ID,1,202303311200,202303310100,202304031200
Bear Lake County,ID,0,202303311200,202303310100,202304031200
Union County,OH,0,202303311200,202303310100,202304031200
Cuyahoga County,OH,1,202303311200,202303310100,202304031200
Lavaca County,TX,1,202303311200,202303310100,202304031200
Nowata County,OK,2,202303311200,202303310100,202304031200
Glascock County,GA,1,202303311200,202303310100,202304031200
Umatilla County,OR,1,202303311200,202303310100,202304031200
Oglala Lakota County,SD,0,202303311200,202303310100,202304031200
Marshall County,KS,1,202303311200,202303310100,202304031200
Madison Parish,LA,1,202303311200,202303310100,202304031200
Valley County,MT,1,202303311200,202303310100,202304031200
Whitfield County,GA,0,202303311200,202303310100,202304031200
Wichita County,KS,0,202303311200,202303310100,202304031200
Charles Mix County,SD,2,202303311200,202303310100,202304031200
Cedar County,NE,2,202303311200,202303310100,202304031200
Kitsap County,WA,1,202303311200,202303310100,202304031200
McHenry County,IL,1,202303311200,202303310100,202304031200
Petroleum County,MT,1,202303311200,202303310100,202304031200
Carroll County,MO,1,202303311200,202303310100,202304031200
Whitman County,WA,1,202303311200,202303310100,202304031200
Steele County,MN,1,202303311200,202303310100,202304031200
Thayer County,NE,1,202303311200,202303310100,202304031200
Crockett County,TN,1,202303311200,202303310100,202304031200
Hamilton County,IA,1,202303311200,202303310100,202304031200
Warren County,OH,0,202303311200,202303310100,202304031200
Spalding County,GA,1,202303311200,202303310100,202304031200
Hunterdon County,NJ,2,202303311200,202303310100,202304031200
Vernon County,MO,1,202303311200,202303310100,202304031200
Parke County,IN,1,202303311200,202303310100,202304031200
Franklin County,IA,1,202303311200,202303310100,202304031200
Butts County,GA,1,202303311200,202303310100,202304031200
Elbert County,CO,0,202303311200,202303310100,202304031200
Bristol County,RI,2,202303311200,202303310100,202304031200
Bosque County,TX,1,202303311200,202303310100,202304031200
Newport County,RI,2,202303311200,202303310100,202304031200
Fairfield County,OH,0,202303311200,202303310100,202304031200
Pierce County,ND,0,202303311200,202303310100,202304031200
Carroll County,IL,1,202303311200,202303310100,202304031200
Red Lake County,MN,0,202303311200,202303310100,202304031200
Jefferson County,OR,1,202303311200,202303310100,202304031200
Cheatham County,TN,1,202303311200,202303310100,202304031200
Union County,SD,2,202303311200,202303310100,202304031200
Elmore County,AL,1,202303311200,202303310100,202304031200
Lumpkin County,GA,0,202303311200,202303310100,202304031200
Knox County,OH,0,202303311200,202303310100,202304031200
Bremer County,IA,1,202303311200,202303310100,202304031200
Goliad County,TX,0,202303311200,202303310100,202304031200
Henderson County,NC,0,202303311200,202303310100,202304031200
Indian River County,FL,0,202303311200,202303310100,202304031200
Roberts County,TX,0,202303311200,202303310100,202304031200
Deuel County,NE,0,202303311200,202303310100,202304031200
Livingston County,NY,3,202303311200,202303310100,202304031200
O'Brien County,IA,2,202303311200,202303310100,202304031200
Callahan County,TX,1,202303311200,202303310100,202304031200
Rains County,TX,1,202303311200,202303310100,202304031200
Grant County,KS,0,202303311200,202303310100,202304031200
Lee County,VA,0,202303311200,202303310100,202304031200
Sierra County,NM,0,202303311200,202303310100,202304031200
Drew County,AR,1,202303311200,202303310100,202304031200
Morrill County,NE,0,202303311200,202303310100,202304031200
Benton County,MO,1,202303311200,202303310100,202304031200
Pike County,AR,2,202303311200,202303310100,202304031200
Mesa County,CO,1,202303311200,202303310100,202304031200
Dent County,MO,1,202303311200,202303310100,202304031200
Tazewell County,VA,0,202303311200,202303310100,202304031200
Pike County,PA,3,202303311200,202303310100,202304031200
Susquehanna County,PA,3,202303311200,202303310100,202304031200
Morris County,TX,1,202303311200,202303310100,202304031200
Washington County,PA,3,202303311200,202303310100,202304031200
Addison County,VT,2,202303311200,202303310100,202304031200
Leavenworth County,KS,1,202303311200,202303310100,202304031200
Muskegon County,MI,1,202303311200,202303310100,202304031200
Copper River Census Area,AK,0,202303311200,202303310100,202304031200
Chugach Census Area,AK,0,202303311200,202303310100,202304031200
Hinds County,MS,1,202303311200,202303310100,202304031200
Lampasas County,TX,1,202303311200,202303310100,202304031200
Loudoun County,VA,2,202303311200,202303310100,202304031200
St. Clair County,MO,1,202303311200,202303310100,202304031200
Delaware County,NY,3,202303311200,202303310100,202304031200
Phillips County,MT,1,202303311200,202303310100,202304031200
Mercer County,MO,1,202303311200,202303310100,202304031200
Mason County,WA,1,202303311200,202303310100,202304031200
Nash County,NC,2,202303311200,202303310100,202304031200
York County,VA,1,202303311200,202303310100,202304031200
Pettis County,MO,1,202303311200,202303310100,202304031200
Missoula County,MT,1,202303311200,202303310100,202304031200
Chautauqua County,KS,1,202303311200,202303310100,202304031200
Upshur County,TX,1,202303311200,202303310100,202304031200
Culpeper County,VA,0,202303311200,202303310100,202304031200
Haskell County,OK,2,202303311200,202303310100,202304031200
Ohio County,WV,2,202303311200,202303310100,202304031200
Morgan County,WV,2,202303311200,202303310100,202304031200
Rockingham County,VA,0,202303311200,202303310100,202304031200
Whitley County,IN,1,202303311200,202303310100,202304031200
Siskiyou County,CA,1,202303311200,202303310100,202304031200
Day County,SD,0,202303311200,202303310100,202304031200
Orleans Parish,LA,1,202303311200,202303310100,202304031200
Jefferson County,AL,0,202303311200,202303310100,202304031200
Walker County,AL,0,202303311200,202303310100,202304031200
DeKalb County,MO,1,202303311200,202303310100,202304031200
Gadsden County,FL,2,202303311200,202303310100,202304031200
Dade County,GA,0,202303311200,202303310100,202304031200
DeSoto County,MS,1,202303311200,202303310100,202304031200
Warren County,VA,1,202303311200,202303310100,202304031200
Edwards County,IL,1,202303311200,202303310100,202304031200
