NAMELSAD,event_index,category,ISSUE_TIME,START_TIME,END_TIME
Caddo County,0,N/S,202401290600,202401291200,202402051200
Jefferson County,0,N/S,202401290600,202401291200,202402051200
Cabell County,0,N/S,202401290600,202401291200,202402051200
Reagan County,0,N/S,202401290600,202401291200,202402051200
Van Buren County,0,N/S,202401290600,202401291200,202402051200
Summit County,0,N/S,202401290600,202401291200,202402051200
Cowley County,0,N/S,202401290600,202401291200,202402051200
Johnson County,0,N/S,202401290600,202401291200,202402051200
Hamilton County,0,N/S,202401290600,202401291200,202402051200
Craig County,0,N/S,202401290600,202401291200,202402051200
Coleman County,0,N/S,202401290600,202401291200,202402051200
Yukon-Koyukuk Census Area,0,N/S,202401290600,202401291200,202402051200
Navajo County,0,N/S,202401290600,202401291200,202402051200
Lincoln County,0,N/S,202401290600,202401291200,202402051200
Ochiltree County,0,N/S,202401290600,202401291200,202402051200
Crane County,0,N/S,202401290600,202401291200,202402051200
Big Horn County,0,N/S,202401290600,202401291200,202402051200
Hickman County,0,N/S,202401290600,202401291200,202402051200
Tunica County,0,N/S,202401290600,202401291200,202402051200
Harrison County,0,N/S,202401290600,202401291200,202402051200
Canóvanas Municipio,0,N/S,202401290600,202401291200,202402051200
Bartholomew County,0,N/S,202401290600,202401291200,202402051200
Paulding County,0,N/S,202401290600,202401291200,202402051200
Brown County,0,N/S,202401290600,202401291200,202402051200
Putnam County,0,N/S,202401290600,202401291200,202402051200
Ward County,0,N/S,202401290600,202401291200,202402051200
Worcester County,0,N/S,202401290600,202401291200,202402051200
Logan County,0,N/S,202401290600,202401291200,202402051200
Kings County,0,N/S,202401290600,202401291200,202402051200
San Diego County,0,N/S,202401290600,202401291200,202402051200
Salinas Municipio,0,N/S,202401290600,202401291200,202402051200
Crawford County,0,N/S,202401290600,202401291200,202402051200
Naguabo Municipio,0,N/S,202401290600,202401291200,202402051200
Cass County,0,N/S,202401290600,202401291200,202402051200
Dutchess County,0,N/S,202401290600,202401291200,202402051200
Washington County,0,N/S,202401290600,202401291200,202402051200
Pueblo County,0,N/S,202401290600,202401291200,202402051200
Douglas County,0,N/S,202401290600,202401291200,202402051200
Bottineau County,0,N/S,202401290600,202401291200,202402051200
Cumberland County,0,N/S,202401290600,202401291200,202402051200
Hot Springs County,0,N/S,202401290600,202401291200,202402051200
Alcona County,0,N/S,202401290600,202401291200,202402051200
Placer County,0,N/S,202401290600,202401291200,202402051200
Searcy County,0,N/S,202401290600,202401291200,202402051200
Lynn County,0,N/S,202401290600,202401291200,202402051200
Otsego County,0,N/S,202401290600,202401291200,202402051200
Richmond County,0,N/S,202401290600,202401291200,202402051200
Hoke County,0,N/S,202401290600,202401291200,202402051200
Otoe County,0,N/S,202401290600,202401291200,202402051200
Cameron County,0,N/S,202401290600,202401291200,202402051200
Dorchester County,0,N/S,202401290600,202401291200,202402051200
Waseca County,0,N/S,202401290600,202401291200,202402051200
Brule County,0,N/S,202401290600,202401291200,202402051200
Warren County,0,N/S,202401290600,202401291200,202402051200
Clark County,0,N/S,202401290600,202401291200,202402051200
Robertson County,0,N/S,202401290600,202401291200,202402051200
Lake County,0,N/S,202401290600,202401291200,202402051200
Berkeley County,0,N/S,202401290600,202401291200,202402051200
Garland County,0,N/S,202401290600,202401291200,202402051200
Osage County,0,N/S,202401290600,202401291200,202402051200
Trumbull County,0,N/S,202401290600,202401291200,202402051200
Mills County,0,N/S,202401290600,202401291200,202402051200
Oldham County,0,N/S,202401290600,202401291200,202402051200
Butler County,0,N/S,202401290600,202401291200,202402051200
Idaho County,0,N/S,202401290600,202401291200,202402051200
Marion County,0,N/S,202401290600,202401291200,202402051200
Buckingham County,0,N/S,202401290600,202401291200,202402051200
Cabarrus County,0,N/S,202401290600,202401291200,202402051200
Webster County,0,N/S,202401290600,202401291200,202402051200
Davis County,0,N/S,202401290600,202401291200,202402051200
Cottonwood County,0,N/S,202401290600,202401291200,202402051200
Okeechobee County,0,N/S,202401290600,202401291200,202402051200
Union County,0,N/S,202401290600,202401291200,202402051200
Black Hawk County,0,N/S,202401290600,202401291200,202402051200
Sabine County,0,N/S,202401290600,202401291200,202402051200
Pike County,0,N/S,202401290600,202401291200,202402051200
Tuscaloosa County,0,N/S,202401290600,202401291200,202402051200
Wilcox County,0,N/S,202401290600,202401291200,202402051200
Montgomery County,0,N/S,202401290600,202401291200,202402051200
Kearney County,0,N/S,202401290600,202401291200,202402051200
Hitchcock County,0,N/S,202401290600,202401291200,202402051200
New Castle County,0,N/S,202401290600,202401291200,202402051200
Teton County,0,N/S,202401290600,202401291200,202402051200
Rock Island County,0,N/S,202401290600,202401291200,202402051200
Gloucester County,0,N/S,202401290600,202401291200,202402051200
Sevier County,0,N/S,202401290600,202401291200,202402051200
Cass County,0,N/S,202401290600,202401291200,202402051200
Power County,0,N/S,202401290600,202401291200,202402051200
Carroll County,0,N/S,202401290600,202401291200,202402051200
Philadelphia County,0,N/S,202401290600,202401291200,202402051200
Washakie County,0,N/S,202401290600,202401291200,202402051200
Camden County,0,N/S,202401290600,202401291200,202402051200
Tompkins County,0,N/S,202401290600,202401291200,202402051200
Jefferson County,0,N/S,202401290600,202401291200,202402051200
Lincoln County,0,N/S,202401290600,202401291200,202402051200
Vernon County,0,N/S,202401290600,202401291200,202402051200
Iron County,0,N/S,202401290600,202401291200,202402051200
Hopkins County,0,N/S,202401290600,202401291200,202402051200
Albany County,0,N/S,202401290600,202401291200,202402051200
Houston County,0,N/S,202401290600,202401291200,202402051200
Monroe County,0,N/S,202401290600,202401291200,202402051200
Rush County,0,N/S,202401290600,202401291200,202402051200
Montgomery County,0,N/S,202401290600,202401291200,202402051200
Stanton County,0,N/S,202401290600,202401291200,202402051200
Lee County,0,N/S,202401290600,202401291200,202402051200
Koochiching County,0,N/S,202401290600,202401291200,202402051200
Bexar County,0,N/S,202401290600,202401291200,202402051200
Boulder County,0,N/S,202401290600,202401291200,202402051200
Jefferson County,0,N/S,202401290600,202401291200,202402051200
Mayes County,0,N/S,202401290600,202401291200,202402051200
Watonwan County,0,N/S,202401290600,202401291200,202402051200
Blaine County,0,N/S,202401290600,202401291200,202402051200
Jefferson Davis Parish,0,N/S,202401290600,202401291200,202402051200
Sully County,0,N/S,202401290600,202401291200,202402051200
Denver County,0,N/S,202401290600,202401291200,202402051200
Coal County,0,N/S,202401290600,202401291200,202402051200
Carter County,0,N/S,202401290600,202401291200,202402051200
Upton County,0,N/S,202401290600,202401291200,202402051200
Gibson County,0,N/S,202401290600,202401291200,202402051200
Kimball County,0,N/S,202401290600,202401291200,202402051200
Kendall County,0,N/S,202401290600,202401291200,202402051200
District of Columbia,0,N/S,202401290600,202401291200,202402051200
Montrose County,0,N/S,202401290600,202401291200,202402051200
Wright County,0,N/S,202401290600,202401291200,202402051200
Kenosha County,0,N/S,202401290600,202401291200,202402051200
Eagle County,0,N/S,202401290600,202401291200,202402051200
San Francisco County,0,N/S,202401290600,202401291200,202402051200
San Miguel County,0,N/S,202401290600,202401291200,202402051200
Anchorage Municipality,0,N/S,202401290600,202401291200,202402051200
St. Johns County,0,N/S,202401290600,202401291200,202402051200
Choctaw County,0,N/S,202401290600,202401291200,202402051200
Grundy County,0,N/S,202401290600,202401291200,202402051200
Lake County,0,N/S,202401290600,202401291200,202402051200
Ottawa County,0,N/S,202401290600,202401291200,202402051200
Cook County,0,N/S,202401290600,202401291200,202402051200
Gallatin County,0,N/S,202401290600,202401291200,202402051200
Greenwood County,0,N/S,202401290600,202401291200,202402051200
Franklin County,0,N/S,202401290600,202401291200,202402051200
Clay County,0,N/S,202401290600,202401291200,202402051200
Haywood County,0,N/S,202401290600,202401291200,202402051200
Box Elder County,0,N/S,202401290600,202401291200,202402051200
Tippah County,0,N/S,202401290600,202401291200,202402051200
Marshall County,0,N/S,202401290600,202401291200,202402051200
Jackson County,0,N/S,202401290600,202401291200,202402051200
Elmore County,0,N/S,202401290600,202401291200,202402051200
Baltimore County,0,N/S,202401290600,202401291200,202402051200
Benson County,0,N/S,202401290600,202401291200,202402051200
Pike County,0,N/S,202401290600,202401291200,202402051200
Lawrence County,0,N/S,202401290600,202401291200,202402051200
Scott County,0,N/S,202401290600,202401291200,202402051200
Adams County,0,N/S,202401290600,202401291200,202402051200
Erath County,0,N/S,202401290600,202401291200,202402051200
Habersham County,0,N/S,202401290600,202401291200,202402051200
Wilkinson County,0,N/S,202401290600,202401291200,202402051200
Monongalia County,0,N/S,202401290600,202401291200,202402051200
Crawford County,0,N/S,202401290600,202401291200,202402051200
DeSoto County,0,N/S,202401290600,202401291200,202402051200
Guernsey County,0,N/S,202401290600,202401291200,202402051200
Barry County,0,N/S,202401290600,202401291200,202402051200
Stone County,0,N/S,202401290600,202401291200,202402051200
Richmond city,0,N/S,202401290600,202401291200,202402051200
Stokes County,0,N/S,202401290600,202401291200,202402051200
Clarke County,0,N/S,202401290600,202401291200,202402051200
Fayette County,0,N/S,202401290600,202401291200,202402051200
Marin County,0,N/S,202401290600,202401291200,202402051200
Randall County,0,N/S,202401290600,202401291200,202402051200
Rusk County,0,N/S,202401290600,202401291200,202402051200
Warren County,0,N/S,202401290600,202401291200,202402051200
Van Wert County,0,N/S,202401290600,202401291200,202402051200
Glades County,0,N/S,202401290600,202401291200,202402051200
Meriwether County,0,N/S,202401290600,202401291200,202402051200
Costilla County,0,N/S,202401290600,202401291200,202402051200
Coryell County,0,N/S,202401290600,202401291200,202402051200
Adair County,0,N/S,202401290600,202401291200,202402051200
Chattahoochee County,0,N/S,202401290600,202401291200,202402051200
Mariposa County,0,N/S,202401290600,202401291200,202402051200
Howard County,0,N/S,202401290600,202401291200,202402051200
Marion County,0,N/S,202401290600,202401291200,202402051200
Milwaukee County,0,N/S,202401290600,202401291200,202402051200
Scott County,0,N/S,202401290600,202401291200,202402051200
Pickaway County,0,N/S,202401290600,202401291200,202402051200
Powhatan County,0,N/S,202401290600,202401291200,202402051200
Broomfield County,0,N/S,202401290600,202401291200,202402051200
Lawrence County,0,N/S,202401290600,202401291200,202402051200
Antrim County,0,N/S,202401290600,202401291200,202402051200
Marlboro County,0,N/S,202401290600,202401291200,202402051200
Benewah County,0,N/S,202401290600,202401291200,202402051200
Lee County,0,N/S,202401290600,202401291200,202402051200
Nemaha County,0,N/S,202401290600,202401291200,202402051200
Carteret County,0,N/S,202401290600,202401291200,202402051200
Pottawatomie County,0,N/S,202401290600,202401291200,202402051200
Jackson County,0,N/S,202401290600,202401291200,202402051200
Comal County,0,N/S,202401290600,202401291200,202402051200
Nantucket County,0,N/S,202401290600,202401291200,202402051200
Bamberg County,0,N/S,202401290600,202401291200,202402051200
Aransas County,0,N/S,202401290600,202401291200,202402051200
Berrien County,0,N/S,202401290600,202401291200,202402051200
Vermillion County,0,N/S,202401290600,202401291200,202402051200
Roscommon County,0,N/S,202401290600,202401291200,202402051200
Alleghany County,0,N/S,202401290600,202401291200,202402051200
Lassen County,0,N/S,202401290600,202401291200,202402051200
Falls Church city,0,N/S,202401290600,202401291200,202402051200
Manatee County,0,N/S,202401290600,202401291200,202402051200
Muskingum County,0,N/S,202401290600,202401291200,202402051200
Chaffee County,0,N/S,202401290600,202401291200,202402051200
Crowley County,0,N/S,202401290600,202401291200,202402051200
Fremont County,0,N/S,202401290600,202401291200,202402051200
Pearl River County,0,N/S,202401290600,202401291200,202402051200
Perry County,0,N/S,202401290600,202401291200,202402051200
Custer County,0,N/S,202401290600,202401291200,202402051200
Calhoun County,0,N/S,202401290600,202401291200,202402051200
Kenton County,0,N/S,202401290600,202401291200,202402051200
Chickasaw County,0,N/S,202401290600,202401291200,202402051200
DeKalb County,0,N/S,202401290600,202401291200,202402051200
Hancock County,0,N/S,202401290600,202401291200,202402051200
Stark County,0,N/S,202401290600,202401291200,202402051200
Luce County,0,N/S,202401290600,202401291200,202402051200
Carter County,0,N/S,202401290600,202401291200,202402051200
Pasquotank County,0,N/S,202401290600,202401291200,202402051200
Taos County,0,N/S,202401290600,202401291200,202402051200
Bolivar County,0,N/S,202401290600,202401291200,202402051200
Nye County,0,N/S,202401290600,202401291200,202402051200
Hawkins County,0,N/S,202401290600,202401291200,202402051200
Bowman County,0,N/S,202401290600,202401291200,202402051200
Fulton County,0,N/S,202401290600,202401291200,202402051200
Lafayette Parish,0,N/S,202401290600,202401291200,202402051200
Jack County,0,N/S,202401290600,202401291200,202402051200
Stark County,0,N/S,202401290600,202401291200,202402051200
Greer County,0,N/S,202401290600,202401291200,202402051200
Hemphill County,0,N/S,202401290600,202401291200,202402051200
Nez Perce County,0,N/S,202401290600,202401291200,202402051200
Walworth County,0,N/S,202401290600,202401291200,202402051200
Napa County,0,N/S,202401290600,202401291200,202402051200
Cotton County,0,N/S,202401290600,202401291200,202402051200
Washington County,0,N/S,202401290600,202401291200,202402051200
Cayuga County,0,N/S,202401290600,202401291200,202402051200
Shackelford County,0,N/S,202401290600,202401291200,202402051200
San Jacinto County,0,N/S,202401290600,202401291200,202402051200
Dubuque County,0,N/S,202401290600,202401291200,202402051200
