NAMELSAD,STUSPS,event_index,category,ISSUE_TIME,START_TIME,END_TIME
Yakima County,WA,0,N/S,202401300600,202401301200,202402061200
Washington County,AR,0,N/S,202401300600,202401301200,202402061200
Henderson County,TX,0,N/S,202401300600,202401301200,202402061200
Eau Claire County,WI,0,N/S,202401300600,202401301200,202402061200
Sequatchie County,TN,0,N/S,202401300600,202401301200,202402061200
Walker County,TX,0,N/S,202401300600,202401301200,202402061200
Coconino County,AZ,0,N/S,202401300600,202401301200,202402061200
Sumner County,KS,0,N/S,202401300600,202401301200,202402061200
Oceana County,MI,0,N/S,202401300600,202401301200,202402061200
Kanabec County,MN,0,N/S,202401300600,202401301200,202402061200
Ashtabula County,OH,0,N/S,202401300600,202401301200,202402061200
Alpine County,CA,0,N/S,202401300600,202401301200,202402061200
Galveston County,TX,0,N/S,202401300600,202401301200,202402061200
Bullock County,AL,0,N/S,202401300600,202401301200,202402061200
Livingston County,IL,0,N/S,202401300600,202401301200,202402061200
Preble County,OH,0,N/S,202401300600,202401301200,202402061200
Jackson County,OH,0,N/S,202401300600,202401301200,202402061200
Harris County,TX,0,N/S,202401300600,202401301200,202402061200
Middlesex County,MA,0,N/S,202401300600,202401301200,202402061200
Vega Baja Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Dawson County,TX,0,N/S,202401300600,202401301200,202402061200
Ontario County,NY,0,N/S,202401300600,202401301200,202402061200
Autauga County,AL,0,N/S,202401300600,202401301200,202402061200
Miami County,KS,0,N/S,202401300600,202401301200,202402061200
Dodge County,GA,0,N/S,202401300600,202401301200,202402061200
Cortland County,NY,0,N/S,202401300600,202401301200,202402061200
Camden County,GA,0,N/S,202401300600,202401301200,202402061200
Washtenaw County,MI,0,N/S,202401300600,202401301200,202402061200
LaGrange County,IN,0,N/S,202401300600,202401301200,202402061200
Pecos County,TX,0,N/S,202401300600,202401301200,202402061200
Peach County,GA,0,N/S,202401300600,202401301200,202402061200
White County,GA,0,N/S,202401300600,202401301200,202402061200
Jefferson County,GA,0,N/S,202401300600,202401301200,202402061200
Oconto County,WI,0,N/S,202401300600,202401301200,202402061200
Nacogdoches County,TX,0,N/S,202401300600,202401301200,202402061200
Washington County,RI,0,N/S,202401300600,202401301200,202402061200
Okanogan County,WA,0,N/S,202401300600,202401301200,202402061200
Spokane County,WA,0,N/S,202401300600,202401301200,202402061200
Forest County,WI,0,N/S,202401300600,202401301200,202402061200
Sawyer County,WI,0,N/S,202401300600,202401301200,202402061200
Hudson County,NJ,0,N/S,202401300600,202401301200,202402061200
Stark County,OH,0,N/S,202401300600,202401301200,202402061200
Guadalupe County,TX,0,N/S,202401300600,202401301200,202402061200
Island County,WA,0,N/S,202401300600,202401301200,202402061200
Jefferson County,WV,0,N/S,202401300600,202401301200,202402061200
Prince William County,VA,0,N/S,202401300600,202401301200,202402061200
Chester County,PA,0,N/S,202401300600,202401301200,202402061200
Mercer County,WV,0,N/S,202401300600,202401301200,202402061200
Roane County,TN,0,N/S,202401300600,202401301200,202402061200
Clallam County,WA,0,N/S,202401300600,202401301200,202402061200
Stevens County,WA,0,N/S,202401300600,202401301200,202402061200
Van Buren County,IA,0,N/S,202401300600,202401301200,202402061200
Gosper County,NE,0,N/S,202401300600,202401301200,202402061200
Monroe County,MS,0,N/S,202401300600,202401301200,202402061200
Escambia County,FL,0,N/S,202401300600,202401301200,202402061200
Tarrant County,TX,0,N/S,202401300600,202401301200,202402061200
Prince George's County,MD,0,N/S,202401300600,202401301200,202402061200
Scott County,VA,0,N/S,202401300600,202401301200,202402061200
Jackson County,TX,0,N/S,202401300600,202401301200,202402061200
Love County,OK,0,N/S,202401300600,202401301200,202402061200
Twiggs County,GA,0,N/S,202401300600,202401301200,202402061200
Mahoning County,OH,0,N/S,202401300600,202401301200,202402061200
Macon County,AL,0,N/S,202401300600,202401301200,202402061200
Wayne County,IL,0,N/S,202401300600,202401301200,202402061200
Swisher County,TX,0,N/S,202401300600,202401301200,202402061200
Osage County,MO,0,N/S,202401300600,202401301200,202402061200
Kane County,IL,0,N/S,202401300600,202401301200,202402061200
El Dorado County,CA,0,N/S,202401300600,202401301200,202402061200
Kershaw County,SC,0,N/S,202401300600,202401301200,202402061200
Gates County,NC,0,N/S,202401300600,202401301200,202402061200
Otero County,CO,0,N/S,202401300600,202401301200,202402061200
Douglas County,OR,0,N/S,202401300600,202401301200,202402061200
Monroe County,PA,0,N/S,202401300600,202401301200,202402061200
Newton County,AR,0,N/S,202401300600,202401301200,202402061200
Cavalier County,ND,0,N/S,202401300600,202401301200,202402061200
Noble County,OK,0,N/S,202401300600,202401301200,202402061200
Gove County,KS,0,N/S,202401300600,202401301200,202402061200
Pointe Coupee Parish,LA,0,N/S,202401300600,202401301200,202402061200
Gage County,NE,0,N/S,202401300600,202401301200,202402061200
St. Clair County,AL,0,N/S,202401300600,202401301200,202402061200
Scott County,MS,0,N/S,202401300600,202401301200,202402061200
Dougherty County,GA,0,N/S,202401300600,202401301200,202402061200
Harrison County,IN,0,N/S,202401300600,202401301200,202402061200
Bonner County,ID,0,N/S,202401300600,202401301200,202402061200
Catoosa County,GA,0,N/S,202401300600,202401301200,202402061200
LaSalle Parish,LA,0,N/S,202401300600,202401301200,202402061200
Waldo County,ME,0,N/S,202401300600,202401301200,202402061200
Howard County,MD,0,N/S,202401300600,202401301200,202402061200
Salt Lake County,UT,0,N/S,202401300600,202401301200,202402061200
Monroe County,FL,0,N/S,202401300600,202401301200,202402061200
Tuscarawas County,OH,0,N/S,202401300600,202401301200,202402061200
Capitol Planning Region,CT,0,N/S,202401300600,202401301200,202402061200
Greater Bridgeport Planning Region,CT,0,N/S,202401300600,202401301200,202402061200
Lower Connecticut River Valley Planning Region,CT,0,N/S,202401300600,202401301200,202402061200
Naugatuck Valley Planning Region,CT,0,N/S,202401300600,202401301200,202402061200
Northeastern Connecticut Planning Region,CT,0,N/S,202401300600,202401301200,202402061200
Northwest Hills Planning Region,CT,0,N/S,202401300600,202401301200,202402061200
South Central Connecticut Planning Region,CT,0,N/S,202401300600,202401301200,202402061200
Southeastern Connecticut Planning Region,CT,0,N/S,202401300600,202401301200,202402061200
Western Connecticut Planning Region,CT,0,N/S,202401300600,202401301200,202402061200
Richmond County,NY,0,N/S,202401300600,202401301200,202402061200
Highland County,OH,0,N/S,202401300600,202401301200,202402061200
Lake of the Woods County,MN,0,N/S,202401300600,202401301200,202402061200
Bingham County,ID,0,N/S,202401300600,202401301200,202402061200
Cabo Rojo Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Humacao Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Juncos Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Greenville County,SC,0,N/S,202401300600,202401301200,202402061200
Lyman County,SD,0,N/S,202401300600,202401301200,202402061200
Trempealeau County,WI,0,N/S,202401300600,202401301200,202402061200
Yolo County,CA,0,N/S,202401300600,202401301200,202402061200
Sterling County,TX,0,N/S,202401300600,202401301200,202402061200
Winkler County,TX,0,N/S,202401300600,202401301200,202402061200
Jackson County,SD,0,N/S,202401300600,202401301200,202402061200
Sevier County,UT,0,N/S,202401300600,202401301200,202402061200
Charles City County,VA,0,N/S,202401300600,202401301200,202402061200
Choctaw County,AL,0,N/S,202401300600,202401301200,202402061200
Knox County,IN,0,N/S,202401300600,202401301200,202402061200
Dawson County,NE,0,N/S,202401300600,202401301200,202402061200
Ford County,KS,0,N/S,202401300600,202401301200,202402061200
Williams County,ND,0,N/S,202401300600,202401301200,202402061200
Cass County,ND,0,N/S,202401300600,202401301200,202402061200
Hardin County,IL,0,N/S,202401300600,202401301200,202402061200
Arthur County,NE,0,N/S,202401300600,202401301200,202402061200
Frio County,TX,0,N/S,202401300600,202401301200,202402061200
Johnson County,IA,0,N/S,202401300600,202401301200,202402061200
Neosho County,KS,0,N/S,202401300600,202401301200,202402061200
Greenup County,KY,0,N/S,202401300600,202401301200,202402061200
Linn County,KS,0,N/S,202401300600,202401301200,202402061200
Garfield County,UT,0,N/S,202401300600,202401301200,202402061200
Eureka County,NV,0,N/S,202401300600,202401301200,202402061200
Hayes County,NE,0,N/S,202401300600,202401301200,202402061200
Phillips County,CO,0,N/S,202401300600,202401301200,202402061200
Calhoun County,AR,0,N/S,202401300600,202401301200,202402061200
Fairbanks North Star Borough,AK,0,N/S,202401300600,202401301200,202402061200
Henderson County,KY,0,N/S,202401300600,202401301200,202402061200
Holmes County,MS,0,N/S,202401300600,202401301200,202402061200
Oktibbeha County,MS,0,N/S,202401300600,202401301200,202402061200
Ceiba Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Corozal Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Fergus County,MT,0,N/S,202401300600,202401301200,202402061200
Garrett County,MD,0,N/S,202401300600,202401301200,202402061200
Webster Parish,LA,0,N/S,202401300600,202401301200,202402061200
Hillsdale County,MI,0,N/S,202401300600,202401301200,202402061200
Logan County,KY,0,N/S,202401300600,202401301200,202402061200
Custer County,SD,0,N/S,202401300600,202401301200,202402061200
Merrimack County,NH,0,N/S,202401300600,202401301200,202402061200
York County,PA,0,N/S,202401300600,202401301200,202402061200
Rutherford County,NC,0,N/S,202401300600,202401301200,202402061200
Beadle County,SD,0,N/S,202401300600,202401301200,202402061200
Cullman County,AL,0,N/S,202401300600,202401301200,202402061200
Douglas County,GA,0,N/S,202401300600,202401301200,202402061200
Johnson County,NE,0,N/S,202401300600,202401301200,202402061200
Washington County,NC,0,N/S,202401300600,202401301200,202402061200
Jones County,SD,0,N/S,202401300600,202401301200,202402061200
Anson County,NC,0,N/S,202401300600,202401301200,202402061200
Haines Borough,AK,0,N/S,202401300600,202401301200,202402061200
Billings County,ND,0,N/S,202401300600,202401301200,202402061200
Antelope County,NE,0,N/S,202401300600,202401301200,202402061200
Gasconade County,MO,0,N/S,202401300600,202401301200,202402061200
Butler County,KY,0,N/S,202401300600,202401301200,202402061200
St. John Island,VI,0,N/S,202401300600,202401301200,202402061200
Campbell County,WY,0,N/S,202401300600,202401301200,202402061200
Morgan County,GA,0,N/S,202401300600,202401301200,202402061200
Cross County,AR,0,N/S,202401300600,202401301200,202402061200
Phillips County,AR,0,N/S,202401300600,202401301200,202402061200
St. James Parish,LA,0,N/S,202401300600,202401301200,202402061200
Yuba County,CA,0,N/S,202401300600,202401301200,202402061200
Shelby County,AL,0,N/S,202401300600,202401301200,202402061200
Ouray County,CO,0,N/S,202401300600,202401301200,202402061200
Curry County,NM,0,N/S,202401300600,202401301200,202402061200
Washita County,OK,0,N/S,202401300600,202401301200,202402061200
Orange County,NC,0,N/S,202401300600,202401301200,202402061200
Pulaski County,IN,0,N/S,202401300600,202401301200,202402061200
Benzie County,MI,0,N/S,202401300600,202401301200,202402061200
Erie County,NY,0,N/S,202401300600,202401301200,202402061200
Montgomery County,MD,0,N/S,202401300600,202401301200,202402061200
Manassas Park city,VA,0,N/S,202401300600,202401301200,202402061200
Arlington County,VA,0,N/S,202401300600,202401301200,202402061200
Carroll County,VA,0,N/S,202401300600,202401301200,202402061200
St. Charles County,MO,0,N/S,202401300600,202401301200,202402061200
San Benito County,CA,0,N/S,202401300600,202401301200,202402061200
Queen Anne's County,MD,0,N/S,202401300600,202401301200,202402061200
Brown County,KS,0,N/S,202401300600,202401301200,202402061200
Bulloch County,GA,0,N/S,202401300600,202401301200,202402061200
Floyd County,KY,0,N/S,202401300600,202401301200,202402061200
Broadwater County,MT,0,N/S,202401300600,202401301200,202402061200
Wheeler County,GA,0,N/S,202401300600,202401301200,202402061200
Craven County,NC,0,N/S,202401300600,202401301200,202402061200
Holt County,MO,0,N/S,202401300600,202401301200,202402061200
Lipscomb County,TX,0,N/S,202401300600,202401301200,202402061200
Columbia County,OR,0,N/S,202401300600,202401301200,202402061200
Florence County,SC,0,N/S,202401300600,202401301200,202402061200
Mountrail County,ND,0,N/S,202401300600,202401301200,202402061200
Washington County,UT,0,N/S,202401300600,202401301200,202402061200
Big Horn County,MT,0,N/S,202401300600,202401301200,202402061200
Elk County,PA,0,N/S,202401300600,202401301200,202402061200
Sioux County,NE,0,N/S,202401300600,202401301200,202402061200
Covington County,MS,0,N/S,202401300600,202401301200,202402061200
Moca Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Brown County,IN,0,N/S,202401300600,202401301200,202402061200
Clark County,IN,0,N/S,202401300600,202401301200,202402061200
Boyle County,KY,0,N/S,202401300600,202401301200,202402061200
Estill County,KY,0,N/S,202401300600,202401301200,202402061200
Collingsworth County,TX,0,N/S,202401300600,202401301200,202402061200
Colorado County,TX,0,N/S,202401300600,202401301200,202402061200
Grundy County,IL,0,N/S,202401300600,202401301200,202402061200
Lincoln County,MN,0,N/S,202401300600,202401301200,202402061200
Evans County,GA,0,N/S,202401300600,202401301200,202402061200
Wise County,TX,0,N/S,202401300600,202401301200,202402061200
Bethel Census Area,AK,0,N/S,202401300600,202401301200,202402061200
Webster County,GA,0,N/S,202401300600,202401301200,202402061200
Jones County,GA,0,N/S,202401300600,202401301200,202402061200
Gwinnett County,GA,0,N/S,202401300600,202401301200,202402061200
Polk County,WI,0,N/S,202401300600,202401301200,202402061200
Green County,WI,0,N/S,202401300600,202401301200,202402061200
Orocovis Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Putnam County,NY,0,N/S,202401300600,202401301200,202402061200
Newport News city,VA,0,N/S,202401300600,202401301200,202402061200
Bent County,CO,0,N/S,202401300600,202401301200,202402061200
Jackson County,OK,0,N/S,202401300600,202401301200,202402061200
Sanders County,MT,0,N/S,202401300600,202401301200,202402061200
Glasscock County,TX,0,N/S,202401300600,202401301200,202402061200
Franklin County,AR,0,N/S,202401300600,202401301200,202402061200
Major County,OK,0,N/S,202401300600,202401301200,202402061200
Montgomery County,TN,0,N/S,202401300600,202401301200,202402061200
Pend Oreille County,WA,0,N/S,202401300600,202401301200,202402061200
McLean County,ND,0,N/S,202401300600,202401301200,202402061200
Hood River County,OR,0,N/S,202401300600,202401301200,202402061200
Wright County,IA,0,N/S,202401300600,202401301200,202402061200
Shelby County,TX,0,N/S,202401300600,202401301200,202402061200
Crawford County,MO,0,N/S,202401300600,202401301200,202402061200
Bath County,VA,0,N/S,202401300600,202401301200,202402061200
Otter Tail County,MN,0,N/S,202401300600,202401301200,202402061200
Plaquemines Parish,LA,0,N/S,202401300600,202401301200,202402061200
Pontotoc County,MS,0,N/S,202401300600,202401301200,202402061200
Morehouse Parish,LA,0,N/S,202401300600,202401301200,202402061200
Bullitt County,KY,0,N/S,202401300600,202401301200,202402061200
Dallas County,AL,0,N/S,202401300600,202401301200,202402061200
Comanche County,TX,0,N/S,202401300600,202401301200,202402061200
Lincoln County,MT,0,N/S,202401300600,202401301200,202402061200
San Lorenzo Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Toa Alta Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Cass County,MN,0,N/S,202401300600,202401301200,202402061200
Archuleta County,CO,0,N/S,202401300600,202401301200,202402061200
Yazoo County,MS,0,N/S,202401300600,202401301200,202402061200
Outagamie County,WI,0,N/S,202401300600,202401301200,202402061200
Lafayette County,MO,0,N/S,202401300600,202401301200,202402061200
Wilson County,NC,0,N/S,202401300600,202401301200,202402061200
